"version","relative_path","extension","snapshot_sha256","local_sha256","status","content_relation"
"v1.0.19","graph_suite_v1019.py",".py","d688ddcf63973866c9bc6e8c73f9b49ae63eec4adb6d9e18a9b41d2ad5af546d","d688ddcf63973866c9bc6e8c73f9b49ae63eec4adb6d9e18a9b41d2ad5af546d","MATCH","BYTE_MATCH"
"v1.0.19","graphite_ica_ch1_v1.0.19.aux",".aux",,"1f08dd4c41a85e3bf80415ffa4b9e0d0df6ef159be2de6667a50c2b54df2c977","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch1_v1.0.19.log",".log",,"df2c4ca57dc5e0e7e10d2b6587b9f86c27b0d7cdc63fdc5bf169c135bbb40c0f","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch1_v1.0.19.out",".out",,"bca90bdd2fe30ecb6aa0c9c5aa445aa85726906a1679cee7eca002105b0978eb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch1_v1.0.19.pdf",".pdf","cb71fbb3679ee594098502ff92e60846b886e31ee0bd63061b5b50061b98408f","cb71fbb3679ee594098502ff92e60846b886e31ee0bd63061b5b50061b98408f","MATCH","BYTE_MATCH"
"v1.0.19","graphite_ica_ch1_v1.0.19.tex",".tex","fcc908dff2c4ec812493653ff4713bca87d89849fdb43fa374eb0fc27873c9df","fcc908dff2c4ec812493653ff4713bca87d89849fdb43fa374eb0fc27873c9df","MATCH","BYTE_MATCH"
"v1.0.19","graphite_ica_ch1_v1.0.19.toc",".toc",,"b779a80bd54e342ca44868dc2214e9a22fbd1149e5e2b7bd6efbbcc66c636322","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch2_v1.0.19.aux",".aux",,"ec9dfb7aa9b5d3e71be38550a3f59ef4b7312920adfc1860a76c48a1b49bca71","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch2_v1.0.19.log",".log",,"0792555717d99ae073127dc5f6cb7d4510052ef26ae02174754b3aec771fe079","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch2_v1.0.19.out",".out",,"d4eb193781140b09e78e89b90f2d757868ca942dcbfdfbbd585309ca935e83a8","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","graphite_ica_ch2_v1.0.19.pdf",".pdf","42b22d7c0c774a68e5874cc09238be343d1c52cb9c6f53d5a3e9d9f68f4fe4b7","42b22d7c0c774a68e5874cc09238be343d1c52cb9c6f53d5a3e9d9f68f4fe4b7","MATCH","BYTE_MATCH"
"v1.0.19","graphite_ica_ch2_v1.0.19.tex",".tex","be07d638cfadc522f78a31bffc2e05d062bb42bab50f7f4cc78358ed4d29b437","be07d638cfadc522f78a31bffc2e05d062bb42bab50f7f4cc78358ed4d29b437","MATCH","BYTE_MATCH"
"v1.0.19","graphite_ica_ch2_v1.0.19.toc",".toc",,"19bfe1160009489b1692a4034e75cf0ce10ee07fb36c8a7ed6d0158b22c6cfc6","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","HANDOVER_v1.0.19.md",".md","0fd10b361011480af1c7be4eff6b4f41fce6c2b5d771069ec9ffa6b602fcb1ae","0fd10b361011480af1c7be4eff6b4f41fce6c2b5d771069ec9ffa6b602fcb1ae","MATCH","BYTE_MATCH"
"v1.0.19","samples/continuity_scan_report.txt",".txt","0ce216ed9f8cdfd655fe6e92e3a74da1c6dc95a14a2d49d995ff64b0b86aa2de","64dbafa8e8456e7f471ec6ad1192423941c7fc56ec74956d285662147ef2476c","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.19","samples/fig_dqdv_graphite.png",".png","15483c7b8a379b3cc983b6ff0a9c1b1d831bdbb682b337a31d6fb432bc5fd24c","15483c7b8a379b3cc983b6ff0a9c1b1d831bdbb682b337a31d6fb432bc5fd24c","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_dqdv_lco.png",".png","0c8d2a3d970f0d3997218fc8d315e6d406edded9b878498be367f3747b320cd3","0c8d2a3d970f0d3997218fc8d315e6d406edded9b878498be367f3747b320cd3","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_dqdv_temperature.png",".png","7479df0ba3f4a1f7e498e7bef3e7cdec6b4b183d6691907c33b87ad1cb6da4f5","7479df0ba3f4a1f7e498e7bef3e7cdec6b4b183d6691907c33b87ad1cb6da4f5","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_dUdT_x.png",".png","c4e785f238638a163e9ef10e4aa17a099a89823c28c86b717608dcbc545068b1","c4e785f238638a163e9ef10e4aa17a099a89823c28c86b717608dcbc545068b1","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_fit_roundtrip.png",".png","78327442a3cf34a08edf5c5eafcc2f6ee53602fdb6e1786d0c8575b263278f9c","78327442a3cf34a08edf5c5eafcc2f6ee53602fdb6e1786d0c8575b263278f9c","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_qrev_x.png",".png","6e6545ac07a0d73f667e8dc704f4643dd0d16c343ac615f3b5884881597d4171","6e6545ac07a0d73f667e8dc704f4643dd0d16c343ac615f3b5884881597d4171","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_Uoc_x.png",".png","dc1f64113950d110f6eeac425e2f8ed66c264d49a1ae40c98ab846350254db14","dc1f64113950d110f6eeac425e2f8ed66c264d49a1ae40c98ab846350254db14","MATCH","BYTE_MATCH"
"v1.0.19","samples/fig_vib_einstein.png",".png","42e4c53432ea112aa7a209f2ddb1432a705e49bc7d92416423652b9ce1832279","42e4c53432ea112aa7a209f2ddb1432a705e49bc7d92416423652b9ce1832279","MATCH","BYTE_MATCH"
"v1.0.19","test_regression_v1019.py",".py","8d1cbe5c15ec5b0813a6f15a82a7b2b40d3bea6bdcad0f0e7da66f210f1c5b3d","8d1cbe5c15ec5b0813a6f15a82a7b2b40d3bea6bdcad0f0e7da66f210f1c5b3d","MATCH","BYTE_MATCH"
