"path","bytes","sha256","extension","media_class","line_count","pdf_pages","initial_disposition","disposition_reason","assigned_worker","read_status","metadata_error"
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/chapter1_rewrite_spec.md","9950","5b24bd21179b07c5b3b399a368924120efa84cce45fc4b5ffe8ad913656ee411",".md","TEXT","158","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/CHAPTER1_THEORY_DEPENDENCY_GRAPH.md","5263","e6416d3dd9a10bc10556a6193ff9ef4d63d33c3676fe321b9a9e64ad1dfa5ac8",".md","TEXT","77","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/CHAPTER1_THEORY_DERIVATION_CONTRACT.md","5254","8da8078ef84b617a6ec2fa6bcdb43fe51c8da733ffb803eff07572b2499ea344",".md","TEXT","79","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/CHAPTER1_THEORY_RALPH_LOOP_LEDGER.md","4874","fb8c9054c0d049efea66d47619a9b46140b30ecdd4ad25ab16857f84d5e2dfee",".md","TEXT","73","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/chapter1_to_chapter5_integration_notes.md","5662","125228b6e956b49d5f6f40ff979feb3703b99c1a0b84165f357659a4c1ebe7ed",".md","TEXT","104","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/graphite_ica_chapter1_development_draft.tex","11644","62ece5150ce3cddd52bfd52bbd5d6adbd6cc791ad0f026f1efde51e671a23257",".tex","TEXT","375","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/graphite_ica_chapter1_theory_complete.tex","33053","b46bff699de5ea39dba8c3c44d6e72507226e5f243ada37686254ddf95a45001",".tex","TEXT","797","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/graphite_ica_rebuilt_manuscript_v1.tex","17188","57c7d73f56b0c0730b9edf2c3478ff3638f18a0668f349d70533561f97a0fdc8",".tex","TEXT","516","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_001_007_EXECUTION_LEDGER.md","6221","8c22dc444a40fda06eab166f0bed72e3d459eb579539927ed64bf0a6890931f0",".md","TEXT","42","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_001_SOURCE_BASELINE_RESULT.md","10733","d8ebeead24bb97140d67fe4d2e60f07dc1b1a4b114d45c6fc32b7a51337e1d5d",".md","TEXT","282","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_002_VER5_STRUCTURE_EXTRACTION_RESULT.md","7099","df6d73b2fe21123364200d1ba0df64628c2e3459e3deff6c25403109b8fa18b3",".md","TEXT","176","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_003_VER1_DEPENDENCY_AUDIT_RESULT.md","9992","be35b2d58843410626be1fac3203468d881e9427a84a0154aaf1be6c84d6bd2a",".md","TEXT","235","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_004_REF6_REF7_METHOD_EXTRACTION_RESULT.md","8219","1a891ac446ba3f9bfe1af703f0fdec2c52739370f5abd28d31ec6b77085af641",".md","TEXT","170","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_005_SELF_CONSISTENT_METHOD_MAPPING_RESULT.md","6268","6e07b4b9212f9ed5364a5b31687b13d9359b76fd3c8ffa58bf4dfa9eea9a06ab",".md","TEXT","166","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_006_CHAPTER1_DEVELOPMENT_SPEC_RESULT.md","5513","425aa7a1a2e7ff3e98f0f5c3ed6aaae402015c6e36d499c49375a53c125357ef",".md","TEXT","139","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_007_ANODE_DQDV_HANDOVER.md","3350","8a429a2a7405e4905bda31b41525f459bc71a0863b02828d306d9131833406bc",".md","TEXT","91","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/PHASE_007_DRAFT_VALIDATION_HANDOVER_RESULT.md","6589","4b935fe2f6f464b101a1beec85598eb9f26bc07f532e2b8b9f653b0560d23bee",".md","TEXT","177","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_CHAPTER1_MATH_PACKAGE.md","25269","3aaa1ce6b4404fbdd2f72dde7fc0201f3bcde30756b90fb656404eb4c16d1be8",".md","TEXT","659","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_CHAPTER2_5_INTERFACE_CONTRACT.md","14179","44c719b442019b93250be86ffab6f4c8e33a534eb5555789a7e0955d79e8867e",".md","TEXT","335","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_EQUATION_DEPENDENCY_DAG.md","7866","03f8fe20fca915479c754b4e3ef91b19d303fc184cf89380552cdeb81cad8564",".md","TEXT","134","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_EXECUTION_LEDGER.md","13039","253665f39ea58684d480b9529b824eefe9031d136117a599b8885916783cdb27",".md","TEXT","93","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_FITTING_IDENTIFIABILITY_PROTOCOL.md","17245","79e1ed86e8e679ca54a999cd88a83f9ad356b38317f94c29de7db77ec9b8dd67",".md","TEXT","316","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_MANUSCRIPT_ARCHITECTURE_CONTRACT.md","12389","5b7ccc5ef0158d1b3da5f65a7c6ebb76749da6ae0d6494e61778b4f04b3bfd40",".md","TEXT","211","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_NOTATION_BIBLE.md","11135","41f79fe712c63222f193b56a338ee70f2b1012789ebeb7189371cef706e4f79a",".md","TEXT","136","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_001_PLAN_BASELINE_RESULT.md","4944","2d71d29e3c1514343ac5e3cef953e1d3547f1edd2ccc17c04d7d28eb11f169c3",".md","TEXT","137","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_002_SOURCE_EVIDENCE_RESULT.md","6872","8452107a985219abea222be0e54fa99d4b788b5717ec888798f3ce0ec3c68bc6",".md","TEXT","98","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_003_FAILURE_ANALYSIS_RESULT.md","8008","c12c125d8325dd99649afbbc7510563c0c05841629aff009b848ac99a0b0ee20",".md","TEXT","128","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_004_ARCHITECTURE_CONTRACT_RESULT.md","5921","73cce0a886147cafec079ac7bd6d613fb84202b64faeab9d871f58f81a5158a9",".md","TEXT","96","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_005_NOTATION_DEPENDENCY_RESULT.md","5763","45ecaf1569cd4e6a316d44c3ceb372a079b6292dbd8205a731ca21c1646017d5",".md","TEXT","102","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_006_CHAPTER1_MATH_RESULT.md","7557","3e8849f896301c8bed76a2fc74353bdcc2582f7b0ab1a31ef9c19d4db677854a",".md","TEXT","126","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_007_REF_CLOSURE_RESULT.md","6853","5accb316a86d94a21f20cb8a39bd59a632bd0dbde538bf45d684b9f4bd557d6b",".md","TEXT","102","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_008_SOLVER_VALIDATION_RESULT.md","7431","73535e27e8cf0d964e194f79b1ea93bde179b9438f04917a97f016fee01490f9",".md","TEXT","126","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_009_FITTING_IDENTIFIABILITY_RESULT.md","6180","8b1e2a87a6ee4755dc5fac7e403f7df8e8d42162ef07954fa22ecbb13502c081",".md","TEXT","109","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_010_CHAPTER_INTERFACES_RESULT.md","5496","6fef79b0cd6c96f8af5aaafd1a9184a14ddb150ac4f828f7449f6753f4370e90",".md","TEXT","98","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_011_DRAFT_RESULT.md","7011","b9923874be94a2ce59b101dabbd589ad02db53e1675d0f1e35d708e6e9e0a581",".md","TEXT","124","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_012_REVIEW_PASS1_RESULT.md","5843","d3cac5d48ce884779423a39ccfe42b3aa8507648c9136c6c084916a3977f1b82",".md","TEXT","137","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_013_REVIEW_PASS2_RESULT.md","5162","7d89fc43c6ef13866cbae1609efdaacc38c578c88418894946010fa33b9c782c",".md","TEXT","135","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_PHASE_014_FINAL_HANDOVER.md","11910","76eb0947312c1d96dee55efb9707ba001e516d11b3d22161edd1208dfad3ae60",".md","TEXT","171","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_REF6_REF7_CLOSURE_CONTRACT.md","18506","d7e91325083e84866aacb7626ce19ca3bc84e3e78ab60b59c9906673f2d4e05f",".md","TEXT","417","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_SALVAGE_REJECT_INVENTORY.md","16116","0d8ec2aefebf8f767d65791e24122ff1e06593f96072fa6f743ea251391e3afd",".md","TEXT","127","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_SCOPE_CORRECTION_2026-05-28.md","3780","dd38ca6d1a79a21961e801e874f9948f37d05557718358d2ab87cd2a97222aad",".md","TEXT","62","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_SOLVER_VALIDATION_PROTOCOL.md","15437","689780125ea6d883fd131f37be34d94affee8ea96e1b31300e11e26d70e9ea5d",".md","TEXT","448","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/REBUILD_V2_SOURCE_EVIDENCE_INDEX.md","13694","c7c6675abc46fb37f2c2376fec0e47df2f956a09c53dfe175f0bedecd169e424",".md","TEXT","70","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/ref6_ref7_method_notes.md","7412","f0b62e1fd907f1a8cea1891180cdd3401041bb72b8a5b94e052803675e4150f7",".md","TEXT","152","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/self_consistent_variable_mapping.md","13602","a2937c21aff4a350ca973127fb9ae059f8b9b49a840b10a94b39fcaef2656489",".md","TEXT","277","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/TAIL_BARRIER_DEPENDENCY_CONTRACT.md","2391","58f32654fab99bc44adcae30bab14c3ab18db89cd47c8c70c8ff2af507c05ca4",".md","TEXT","56","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/TAIL_BARRIER_ORIGINAL_TEX_REVIEW_2026-05-28.md","15878","e4f2e9b8006c3c288d6124061306933f11d397dae50631662372956a4b899cd0",".md","TEXT","310","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/TAIL_BARRIER_SCOPE_REVIEW_2026-05-28.md","3580","423acd5a94433cb9adf40e58d842865528fd7eb9fdb3cba9b7442b8489c56703",".md","TEXT","76","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/ver1_charge_balance_dependency_graph.md","13947","5ea36fff33a28bb7e0efd0ebebb3f3d937c6e78c92d43da9bb7e508d360b5bae",".md","TEXT","198","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/2026-05-28-reset-before-tail-effective-barrier-restart/results/ver5_chapter_structure_map.md","18441","0ffb36777a42d1bcffcb8e66c4951b102fa32d34ff6ed9ff7df8abc4bbfa51d8",".md","TEXT","228","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/archive_manifest.json","16227","956c979870557a420223b61f735b9dc69465fc75d381f3303c8058d393c04cec",".json","TEXT","272","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-05-28-chapter1-activation-barrier-spectrum-plan.md","3071","be26ced0cf59f2ef57e7503cf6cbd73de7df8555e781897b0b44fd27912fd05d",".md","TEXT","57","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-05-28-chapter1-rebuild-claude-strengths-spectrum-plan.md","32512","b442d25ba8ec3b5797d93904833d9d10b7332f6ef930ddac7b4066780bfccf17",".md","TEXT","1116","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-05-28-chapter1-v3-canonical-merge-plan.md","3855","b5a3b1e59a8c621bf906a845b7fa412f1119119208d76773b6d11be7600b150d",".md","TEXT","77","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-05-28-chapter1-v4-consistency-repair-plan.md","3347","534f0840670d0a1477b610a45224c887f6bd624d0db9f26bff8d8df5af16f86d",".md","TEXT","67","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-05-29-chapter1-v5-convention-safe-polish-plan.md","7341","fa921f528d2a3562176be4fc2bf870a06472863882dd17e30adff169e5ae001f",".md","TEXT","188","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-05-29-chapter2-reversible-heat-dvdt-plan.md","17649","d3b7d9bb8eb8ba9ecd008b40a8e041670f29f3f79ae9e0c4ab3203c508b1add7",".md","TEXT","443","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/plans/2026-06-01-chapter1-codex-rebuild-from-claude-review-plan.md","17813","e65ccd55fe4403bdb525b45185143a7ac7a315814908dfcd53d347b85fffeb1d",".md","TEXT","559","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter1_activation_barrier_spectrum_v1.tex","15625","e149598cac6804f11fd94e61779587630ca5149cf752834bf6123ed5306aba42",".tex","TEXT","358","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter1_rebuilt_v1.tex","37616","8fe3f247b7e7f50eb5201cd6c6d1752e10bf1fb70b57ae8b186ddc70f0cfbe6c",".tex","TEXT","910","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter1_rebuilt_v2_dual_closure.tex","42828","8c38421a18a6f2abe666c8c1f3a4b79eb64a97d2919c93c2955b450a4654e537",".tex","TEXT","1013","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter1_rebuilt_v3_canonical_merge.tex","47422","0f23d5b5758d22daee90e44b9b6acb8939ecc30e5f31f5d5a748d4a6fb24329c",".tex","TEXT","748","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter1_rebuilt_v4_consistency_repaired.tex","52629","eaf42a4e2db019cc590f917922d52cf933931e6e99866283df742a87373054db",".tex","TEXT","856","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter1_rebuilt_v5_convention_safe_polish.tex","52900","9e5dcce75cb650251faaa7741591b1d23b89632545baff157eb5798e53e690f1",".tex","TEXT","857","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/graphite_ica_chapter2_reversible_heat_dvdt_v1.tex","38501","21bf4933de5d332b9ef61bc5f10645f11254bf11811c68855496fa5a2c5b6f63",".tex","TEXT","931","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/PHASE_001_003_ACTIVATION_BARRIER_SPECTRUM_LEDGER.md","845","0ae50a7ff1b78ba5c8cc326e3ba9d0fae0e1fa08f922604e0d40d5956942260a",".md","TEXT","16","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/PHASE_001_ACTIVATION_BARRIER_SPECTRUM_BASELINE.md","1271","9605d44f68a90c61b2aafce5d99f686aff50574c9f25e909e7a3516542412826",".md","TEXT","63","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/PHASE_002_CH1_SPECTRUM_LOGIC_REVIEW_10PASS.md","1529","714f9dd95603bb62589f4e1818b669c9aebac186a04c21180f7624d68fed053e",".md","TEXT","49","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Codex/old/codex_pre_claude_rebase_20260601_2355/results/PHASE_003_CH1_SPECTRUM_HANDOVER.md","1246","3185d78db62eb6b48520526a7e67d5d29ce8d000d87359ae5f92df83005a8cb6",".md","TEXT","45","","OUT_OF_SCOPE_WITH_REASON","Prior Codex work excluded by user fresh-start instruction","MAIN","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
