"path","sha256","duplicate_group_size","initial_disposition","exact_duplicate_paths","exact_required_counterparts","has_required_counterpart"
"Claude/docs/v1.0.23/_sections/ch2_preamble.tex","aa02d8b576217ceb99be5f669c324defc866ae1bf288282b96eb823ee9555a74","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch2_preamble.tex | Claude/docs/v1.0.22/_sections/ch2_preamble.tex","Claude/docs/v1.0.21/_sections/ch2_preamble.tex | Claude/docs/v1.0.22/_sections/ch2_preamble.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec17_msmr.tex","ab561738a1431536b83e70d7460b8ad3893807634135deae8a614b7fc50af05c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec17_msmr.tex","Claude/docs/v1.0.23/_sections/ch1_sec17_msmr.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec17_msmr.tex","ab561738a1431536b83e70d7460b8ad3893807634135deae8a614b7fc50af05c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec17_msmr.tex","Claude/docs/v1.0.22/_sections/ch1_sec17_msmr.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec18_inputs.tex","abf93e7cd03e20d1a7c2e6bbfffe297d4a42ca325ea0a34a7c98b4db12736fcb","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec18_inputs.tex","Claude/docs/v1.0.23/_sections/ch1_sec18_inputs.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec18_inputs.tex","abf93e7cd03e20d1a7c2e6bbfffe297d4a42ca325ea0a34a7c98b4db12736fcb","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec18_inputs.tex","Claude/docs/v1.0.22/_sections/ch1_sec18_inputs.tex","True"
"Claude/docs/v1.0.20/_sections/ch1_appB_codemap.tex","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_appB_codemap.tex","Claude/docs/v1.0.21/_sections/ch1_appB_codemap.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_appB_codemap.tex","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_appB_codemap.tex","Claude/docs/v1.0.20/_sections/ch1_appB_codemap.tex","True"
"Claude/old/work/v2_r13_tail_roundtrip.py","b74736bb1976fb1a0d20a94d7852f48c7f290f61b1fc584b94c3827f00e9c066","2","DERIVATIVE_REVIEW_PENDING","Claude/results/process/V2_R13_roundtrip/v2_r13_tail_roundtrip.py","Claude/results/process/V2_R13_roundtrip/v2_r13_tail_roundtrip.py","True"
"Claude/results/process/V2_R13_roundtrip/v2_r13_tail_roundtrip.py","b74736bb1976fb1a0d20a94d7852f48c7f290f61b1fc584b94c3827f00e9c066","2","REQUIRED_FULL_REVIEW","Claude/old/work/v2_r13_tail_roundtrip.py","","False"
"Claude/docs/v1.0.20/_sections/ch2_bib.tex","b8dd16824ac0029930515f0120748d07fe9395b23ac2bb0fc7b3e5634963e4ee","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch2_bib.tex","Claude/docs/v1.0.21/_sections/ch2_bib.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_bib.tex","b8dd16824ac0029930515f0120748d07fe9395b23ac2bb0fc7b3e5634963e4ee","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch2_bib.tex","Claude/docs/v1.0.20/_sections/ch2_bib.tex","True"
"Claude/docs/v1.0.19/_sections/ch2_sec07_revheat.tex","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch2_sec07_revheat.tex | Claude/docs/v1.0.21/_sections/ch2_sec07_revheat.tex","Claude/docs/v1.0.20/_sections/ch2_sec07_revheat.tex | Claude/docs/v1.0.21/_sections/ch2_sec07_revheat.tex","True"
"Claude/docs/v1.0.20/_sections/ch2_sec07_revheat.tex","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch2_sec07_revheat.tex | Claude/docs/v1.0.21/_sections/ch2_sec07_revheat.tex","Claude/docs/v1.0.19/_sections/ch2_sec07_revheat.tex | Claude/docs/v1.0.21/_sections/ch2_sec07_revheat.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_sec07_revheat.tex","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch2_sec07_revheat.tex | Claude/docs/v1.0.20/_sections/ch2_sec07_revheat.tex","Claude/docs/v1.0.19/_sections/ch2_sec07_revheat.tex | Claude/docs/v1.0.20/_sections/ch2_sec07_revheat.tex","True"
"Claude/docs/v1.0.19/_sections/ch1_sec02b_part0.tex","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_sec02b_part0.tex","Claude/docs/v1.0.20/_sections/ch1_sec02b_part0.tex","True"
"Claude/docs/v1.0.20/_sections/ch1_sec02b_part0.tex","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch1_sec02b_part0.tex","Claude/docs/v1.0.19/_sections/ch1_sec02b_part0.tex","True"
"Claude/docs/v1.0.22/_sections/ch2v22_notation.tex","c27fbaa7352cebac26adc3c88766d1810309fc8d3f285d190377561afb82978c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2v22_notation.tex","Claude/docs/v1.0.23/_sections/ch2v22_notation.tex","True"
"Claude/docs/v1.0.23/_sections/ch2v22_notation.tex","c27fbaa7352cebac26adc3c88766d1810309fc8d3f285d190377561afb82978c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2v22_notation.tex","Claude/docs/v1.0.22/_sections/ch2v22_notation.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec11_lcointro.tex","c424dc1842b9b169971cdcd0a7a09ab36c3aa8409c8d0a3cbf45571ec199c2e8","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec11_lcointro.tex","Claude/docs/v1.0.23/_sections/ch1_sec11_lcointro.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec11_lcointro.tex","c424dc1842b9b169971cdcd0a7a09ab36c3aa8409c8d0a3cbf45571ec199c2e8","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec11_lcointro.tex","Claude/docs/v1.0.22/_sections/ch1_sec11_lcointro.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_preamble.tex","c64c23047bfd53a024bf7b4505c4de21a7b999cc536532e1d572c323aa8ab89e","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_preamble.tex | Claude/docs/v1.0.23/_sections/ch1_preamble.tex","Claude/docs/v1.0.22/_sections/ch1_preamble.tex | Claude/docs/v1.0.23/_sections/ch1_preamble.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_preamble.tex","c64c23047bfd53a024bf7b4505c4de21a7b999cc536532e1d572c323aa8ab89e","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_preamble.tex | Claude/docs/v1.0.23/_sections/ch1_preamble.tex","Claude/docs/v1.0.21/_sections/ch1_preamble.tex | Claude/docs/v1.0.23/_sections/ch1_preamble.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_preamble.tex","c64c23047bfd53a024bf7b4505c4de21a7b999cc536532e1d572c323aa8ab89e","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_preamble.tex | Claude/docs/v1.0.22/_sections/ch1_preamble.tex","Claude/docs/v1.0.21/_sections/ch1_preamble.tex | Claude/docs/v1.0.22/_sections/ch1_preamble.tex","True"
"Claude/old/Ch1_v9/graphite_ica_ch1_v9.tex","c6e15c7b22e81f87ade8211d73376be730e7465ccca13085c6d9fd585d71649b","3","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/ch1v10/v10-00_spine/base_v9.tex | Claude/results/builds/v9/v9-11/v9-11.tex","","False"
"Claude/results/builds/ch1v10/v10-00_spine/base_v9.tex","c6e15c7b22e81f87ade8211d73376be730e7465ccca13085c6d9fd585d71649b","3","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch1_v9/graphite_ica_ch1_v9.tex | Claude/results/builds/v9/v9-11/v9-11.tex","","False"
"Claude/results/builds/v9/v9-11/v9-11.tex","c6e15c7b22e81f87ade8211d73376be730e7465ccca13085c6d9fd585d71649b","3","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch1_v9/graphite_ica_ch1_v9.tex | Claude/results/builds/ch1v10/v10-00_spine/base_v9.tex","","False"
"Claude/docs/v1.0.22/_sections/ch2_sec07_revheat.tex","ce488802109ae2234dfa62da9e3e9db68bea1ddc1e43d6e448dab56972142e55","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_sec07_revheat.tex","Claude/docs/v1.0.23/_sections/ch2_sec07_revheat.tex","True"
"Claude/docs/v1.0.23/_sections/ch2_sec07_revheat.tex","ce488802109ae2234dfa62da9e3e9db68bea1ddc1e43d6e448dab56972142e55","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_sec07_revheat.tex","Claude/docs/v1.0.22/_sections/ch2_sec07_revheat.tex","True"
"Claude/docs/v1.0.22/results/V1022_REFERENCE_LEDGER.md","d00d341f3a205c02862985272d03f5c1d74f7e0ab9aabdeb5300cfe67fbe9234","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/results/V1023_REFERENCE_LEDGER.md","Claude/docs/v1.0.23/results/V1023_REFERENCE_LEDGER.md","True"
"Claude/docs/v1.0.23/results/V1023_REFERENCE_LEDGER.md","d00d341f3a205c02862985272d03f5c1d74f7e0ab9aabdeb5300cfe67fbe9234","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/results/V1022_REFERENCE_LEDGER.md","Claude/docs/v1.0.22/results/V1022_REFERENCE_LEDGER.md","True"
"Claude/docs/v1.0.22/_sections/ch3v22_sec05_code.tex","d12633e5a00dc5c1deff10ac0eea67965eb958f5a20c21724af2aea8377b905d","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch3v22_sec05_code.tex","Claude/docs/v1.0.23/_sections/ch3v22_sec05_code.tex","True"
"Claude/docs/v1.0.23/_sections/ch3v22_sec05_code.tex","d12633e5a00dc5c1deff10ac0eea67965eb958f5a20c21724af2aea8377b905d","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch3v22_sec05_code.tex","Claude/docs/v1.0.22/_sections/ch3v22_sec05_code.tex","True"
"Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","True"
"Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","True"
"Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","True"
"Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","True"
"Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","True"
"Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","True"
"Claude/docs/v1.0.20/figs/P4_lco_heat_validation.png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","7","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png","Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.1/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.18.2/figs/P4_lco_heat_validation.png | Claude/docs/v1.0.19/figs/P4_lco_heat_validation.png","True"
"Claude/old/Ch2_v4/graphite_ica_ch2_v4.pdf","d67261092c01e14d757e2dedf1a57b3e5209259cd472b559fc99e5bdd86648ef","2","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/ch2_v4/v4-11/v4-11.pdf","","False"
"Claude/results/builds/ch2_v4/v4-11/v4-11.pdf","d67261092c01e14d757e2dedf1a57b3e5209259cd472b559fc99e5bdd86648ef","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch2_v4/graphite_ica_ch2_v4.pdf","","False"
"Claude/docs/v1.0.20/_sections/ch1_sec17_msmr.tex","db3637fb03f0f78e8929defec3c752f5ed543634607027b0b9cd97804db4907c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_sec17_msmr.tex","Claude/docs/v1.0.21/_sections/ch1_sec17_msmr.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_sec17_msmr.tex","db3637fb03f0f78e8929defec3c752f5ed543634607027b0b9cd97804db4907c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_sec17_msmr.tex","Claude/docs/v1.0.20/_sections/ch1_sec17_msmr.tex","True"
"Claude/docs/v1.0.10/graphite_ica_ch1_v1.0.10.tex","dc53b0df2033ea536bdbcb119b0047be40cad1a033c3c283c878d895fa91de5c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.11/graphite_ica_ch1_v1.0.11.tex","Claude/docs/v1.0.11/graphite_ica_ch1_v1.0.11.tex","True"
"Claude/docs/v1.0.11/graphite_ica_ch1_v1.0.11.tex","dc53b0df2033ea536bdbcb119b0047be40cad1a033c3c283c878d895fa91de5c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/graphite_ica_ch1_v1.0.10.tex","Claude/docs/v1.0.10/graphite_ica_ch1_v1.0.10.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec01_n0n1.tex","e040962075e33f1222128e4f86f4d474ca24e970f5285392fafa904d3c33075d","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec01_n0n1.tex","Claude/docs/v1.0.23/_sections/ch1_sec01_n0n1.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec01_n0n1.tex","e040962075e33f1222128e4f86f4d474ca24e970f5285392fafa904d3c33075d","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec01_n0n1.tex","Claude/docs/v1.0.22/_sections/ch1_sec01_n0n1.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec02b_part0.tex","e1d4db7c30581d70f91c38ebd72433699fc54a0e4883345ebbe55e31073e000d","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec02b_part0.tex","Claude/docs/v1.0.23/_sections/ch1_sec02b_part0.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec02b_part0.tex","e1d4db7c30581d70f91c38ebd72433699fc54a0e4883345ebbe55e31073e000d","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec02b_part0.tex","Claude/docs/v1.0.22/_sections/ch1_sec02b_part0.tex","True"
"Claude/plans/.gitkeep","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2","REQUIRED_FULL_REVIEW","Claude/results/.gitkeep","Claude/results/.gitkeep","True"
"Claude/results/.gitkeep","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2","REQUIRED_FULL_REVIEW","Claude/plans/.gitkeep","Claude/plans/.gitkeep","True"
"Claude/docs/v1.0.22/_sections/ch1_sec15_lcoelec.tex","e3c06fb930e2ed2ba8846dead8b5e334904e90b96a890155f3979871f7b7a426","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec15_lcoelec.tex","Claude/docs/v1.0.23/_sections/ch1_sec15_lcoelec.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec15_lcoelec.tex","e3c06fb930e2ed2ba8846dead8b5e334904e90b96a890155f3979871f7b7a426","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec15_lcoelec.tex","Claude/docs/v1.0.22/_sections/ch1_sec15_lcoelec.tex","True"
"Claude/docs/v1.0.22/_sections/ch2_sec02_config.tex","e3e47f6f36a84ce89d7eddb6b14c82564feef2232127f64edff1ff0b419c030c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_sec02_config.tex","Claude/docs/v1.0.23/_sections/ch2_sec02_config.tex","True"
"Claude/docs/v1.0.23/_sections/ch2_sec02_config.tex","e3e47f6f36a84ce89d7eddb6b14c82564feef2232127f64edff1ff0b419c030c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_sec02_config.tex","Claude/docs/v1.0.22/_sections/ch2_sec02_config.tex","True"
"Claude/old/Ch1_v8/v8-11.pdf","e4fabb38b48a55360c08d7c71253a96d52944b20c2e5a17a006681bc52c62ae3","2","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/v8/v8-11/v8-11.pdf","","False"
"Claude/results/builds/v8/v8-11/v8-11.pdf","e4fabb38b48a55360c08d7c71253a96d52944b20c2e5a17a006681bc52c62ae3","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch1_v8/v8-11.pdf","","False"
"Claude/docs/v1.0.22/_sections/ch2_sec00_intro.tex","e64426610177e005a44170aaf0152e301a8b5656af5833619882a0aa9c566a4c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_sec00_intro.tex","Claude/docs/v1.0.23/_sections/ch2_sec00_intro.tex","True"
"Claude/docs/v1.0.23/_sections/ch2_sec00_intro.tex","e64426610177e005a44170aaf0152e301a8b5656af5833619882a0aa9c566a4c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_sec00_intro.tex","Claude/docs/v1.0.22/_sections/ch2_sec00_intro.tex","True"
"Claude/docs/v1.0.10/graphite_ica_ch2_v1.0.10.tex","e7d3b6919f7f20e7a0083048aeb101d96b69908fbc55b2a8542b76a043ef322e","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.11/graphite_ica_ch2_v1.0.11.tex","Claude/docs/v1.0.11/graphite_ica_ch2_v1.0.11.tex","True"
"Claude/docs/v1.0.11/graphite_ica_ch2_v1.0.11.tex","e7d3b6919f7f20e7a0083048aeb101d96b69908fbc55b2a8542b76a043ef322e","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/graphite_ica_ch2_v1.0.10.tex","Claude/docs/v1.0.10/graphite_ica_ch2_v1.0.10.tex","True"
"Claude/docs/v1.0.19/_sections/ch1_sec18_inputs.tex","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_sec18_inputs.tex | Claude/docs/v1.0.21/_sections/ch1_sec18_inputs.tex","Claude/docs/v1.0.20/_sections/ch1_sec18_inputs.tex | Claude/docs/v1.0.21/_sections/ch1_sec18_inputs.tex","True"
"Claude/docs/v1.0.20/_sections/ch1_sec18_inputs.tex","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch1_sec18_inputs.tex | Claude/docs/v1.0.21/_sections/ch1_sec18_inputs.tex","Claude/docs/v1.0.19/_sections/ch1_sec18_inputs.tex | Claude/docs/v1.0.21/_sections/ch1_sec18_inputs.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_sec18_inputs.tex","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch1_sec18_inputs.tex | Claude/docs/v1.0.20/_sections/ch1_sec18_inputs.tex","Claude/docs/v1.0.19/_sections/ch1_sec18_inputs.tex | Claude/docs/v1.0.20/_sections/ch1_sec18_inputs.tex","True"
"Claude/results/builds/v7/v7-00_spine/Anode_Fit_v11_final.py","eb426339e03cf2412be59dc8ef633b45f973d6b24e3cabc2ddc244560456b805","2","DERIVATIVE_REVIEW_PENDING","Claude/results/code/Anode_Fit_v11_final.py","Claude/results/code/Anode_Fit_v11_final.py","True"
"Claude/results/code/Anode_Fit_v11_final.py","eb426339e03cf2412be59dc8ef633b45f973d6b24e3cabc2ddc244560456b805","2","REQUIRED_FULL_REVIEW","Claude/results/builds/v7/v7-00_spine/Anode_Fit_v11_final.py","","False"
"Claude/docs/v1.0.22/_sections/ch1_sec14_lcodecomp.tex","ee4404d377d0552c4f940237c89f4b6d3e5210a51d7941c63230c97622f5f389","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec14_lcodecomp.tex","Claude/docs/v1.0.23/_sections/ch1_sec14_lcodecomp.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec14_lcodecomp.tex","ee4404d377d0552c4f940237c89f4b6d3e5210a51d7941c63230c97622f5f389","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec14_lcodecomp.tex","Claude/docs/v1.0.22/_sections/ch1_sec14_lcodecomp.tex","True"
"Claude/docs/v1.0.22/_sections/ch2_sec10_closing.tex","f04921f6dd1682066a901bd9594efc6dd8a9d65c72311e718b6b9e4bebbbdf17","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_sec10_closing.tex","Claude/docs/v1.0.23/_sections/ch2_sec10_closing.tex","True"
